"","uf","cod_ibge","ano","bimestre","conta","gasto_liquidado"
"4364","RS",43,2019,3,"Ciência e Tecnologia",23637315.69
"4365","RS",43,2019,3,"Desenvolvimento Científico",1740480
"4366","RS",43,2019,3,"Desenvolvimento Tecnológico e Engenharia",-4317.3
"4367","RS",43,2019,3,"FU19 - Administração Geral",7862396.33
"4368","RS",43,2019,3,"FU19 - Demais Subfunções",14038756.66
"4369","RS",43,2019,4,"Ciência e Tecnologia",26141687.61
"4370","RS",43,2019,4,"Desenvolvimento Científico",4521836.92
"4371","RS",43,2019,4,"FU19 - Administração Geral",7718551.48
"4372","RS",43,2019,4,"FU19 - Demais Subfunções",13901299.21
"4373","RS",43,2019,5,"Ciência e Tecnologia",27520469.66
"4374","RS",43,2019,5,"Desenvolvimento Científico",4829566.66
"4375","RS",43,2019,5,"FU19 - Administração Geral",7773086.96
"4376","RS",43,2019,5,"FU19 - Demais Subfunções",14917816.04
"4377","RS",43,2019,6,"Ciência e Tecnologia",38976192.07
"4378","RS",43,2019,6,"Desenvolvimento Científico",14276312.14
"4379","RS",43,2019,6,"FU19 - Administração Geral",8865686.11
"4380","RS",43,2019,6,"FU19 - Demais Subfunções",15834193.82
"4381","RS",43,2020,1,"Ciência e Tecnologia",19192979.32
"4382","RS",43,2020,1,"Desenvolvimento Científico",2839140.82
"4383","RS",43,2020,1,"FU19 - Administração Geral",8742755.17
"4384","RS",43,2020,1,"FU19 - Demais Subfunções",7611083.33
"4385","RS",43,2020,2,"Ciência e Tecnologia",21149476.12
"4386","RS",43,2020,2,"Desenvolvimento Científico",3752083.25
"4387","RS",43,2020,2,"FU19 - Administração Geral",8360640.03
"4388","RS",43,2020,2,"FU19 - Demais Subfunções",9036752.84
"4389","RS",43,2020,3,"Ciência e Tecnologia",26859230.11
"4390","RS",43,2020,3,"Desenvolvimento Científico",9060350.22
"4391","RS",43,2020,3,"FU19 - Administração Geral",8833654.51
"4392","RS",43,2020,3,"FU19 - Demais Subfunções",8965225.38
"4393","RS",43,2020,4,"Ciência e Tecnologia",24517232.16
"4394","RS",43,2020,4,"Desenvolvimento Científico",5847043.54
"4395","RS",43,2020,4,"Desenvolvimento Tecnológico e Engenharia",613517.56
"4396","RS",43,2020,4,"FU19 - Administração Geral",9074892.85
"4397","RS",43,2020,4,"FU19 - Demais Subfunções",8981778.21
"4398","RS",43,2020,5,"Ciência e Tecnologia",20448623.4
"4399","RS",43,2020,5,"Desenvolvimento Científico",2499562.64
"4400","RS",43,2020,5,"Difusão do Conhecimento Científico e Tecnológico",293691.16
"4401","RS",43,2020,5,"FU19 - Administração Geral",8841008.95
"4402","RS",43,2020,5,"FU19 - Demais Subfunções",8814360.65
"4403","RS",43,2020,6,"Ciência e Tecnologia",38913089.57
"4404","RS",43,2020,6,"Desenvolvimento Científico",19734426.47
"4405","RS",43,2020,6,"Difusão do Conhecimento Científico e Tecnológico",396666.75
"4406","RS",43,2020,6,"FU19 - Administração Geral",10772941.77
"4407","RS",43,2020,6,"FU19 - Demais Subfunções",8009054.58
"4408","RS",43,2021,1,"Ciência e Tecnologia",19621253.18
"4409","RS",43,2021,1,"Desenvolvimento Científico",1056433.02
"4410","RS",43,2021,1,"FU19 - Administração Geral",4872133.65
"4411","RS",43,2021,1,"FU19 - Demais Subfunções",13692686.51
"4412","RS",43,2021,2,"Ciência e Tecnologia",24384789.1
"4413","RS",43,2021,2,"Desenvolvimento Científico",6623343.17
"4414","RS",43,2021,2,"FU19 - Administração Geral",5390517.56
"4415","RS",43,2021,2,"FU19 - Demais Subfunções",12370928.37
"4416","RS",43,2021,3,"Ciência e Tecnologia",23613305.51
"4417","RS",43,2021,3,"Desenvolvimento Científico",5784583.57
"4418","RS",43,2021,3,"FU19 - Administração Geral",5290766.46
"4419","RS",43,2021,3,"FU19 - Demais Subfunções",12537955.48
"4420","RS",43,2021,4,"Ciência e Tecnologia",23365591.82
"4421","RS",43,2021,4,"Desenvolvimento Científico",5781115.8
"4422","RS",43,2021,4,"FU19 - Administração Geral",5071159.47
"4423","RS",43,2021,4,"FU19 - Demais Subfunções",12513316.55
"4424","RS",43,2021,5,"Ciência e Tecnologia",24977520
"4425","RS",43,2021,5,"Desenvolvimento Científico",6960153.52
"4426","RS",43,2021,5,"Difusão do Conhecimento Científico e Tecnológico",20670.53
"4427","RS",43,2021,5,"FU19 - Administração Geral",5161234.99
"4428","RS",43,2021,5,"FU19 - Demais Subfunções",12835460.96
"4429","RS",43,2021,6,"Ciência e Tecnologia",35213787.98
"4430","RS",43,2021,6,"Desenvolvimento Científico",8774789.69
"4431","RS",43,2021,6,"Desenvolvimento Tecnológico e Engenharia",929472.81
"4432","RS",43,2021,6,"Difusão do Conhecimento Científico e Tecnológico",4002000.69
"4433","RS",43,2021,6,"FU19 - Administração Geral",5795880.38
"4434","RS",43,2021,6,"FU19 - Demais Subfunções",15711644.41
"4435","RS",43,2022,1,"Ciência e Tecnologia",22766452.78
"4436","RS",43,2022,1,"Desenvolvimento Científico",2444194.64
"4437","RS",43,2022,1,"Difusão do Conhecimento Científico e Tecnológico",18950.27
"4438","RS",43,2022,1,"FU19 - Administração Geral",4929188.25
"4439","RS",43,2022,1,"FU19 - Demais Subfunções",15374119.62
"4440","RS",43,2022,2,"Ciência e Tecnologia",49305956.69
"4441","RS",43,2022,2,"Desenvolvimento Científico",32196638.66
"4442","RS",43,2022,2,"Difusão do Conhecimento Científico e Tecnológico",25980.94
"4443","RS",43,2022,2,"FU19 - Administração Geral",4914240.8
"4444","RS",43,2022,2,"FU19 - Demais Subfunções",12169096.29
"4445","RS",43,2022,3,"Ciência e Tecnologia",31183039.93
"4446","RS",43,2022,3,"Desenvolvimento Científico",12821145.59
"4447","RS",43,2022,3,"Difusão do Conhecimento Científico e Tecnológico",29023.74
"4448","RS",43,2022,3,"FU19 - Administração Geral",5298936.09
"4449","RS",43,2022,3,"FU19 - Demais Subfunções",13033934.51
"4450","RS",43,2022,4,"Ciência e Tecnologia",51317497.31
"4451","RS",43,2022,4,"Desenvolvimento Científico",30790849.19
"4452","RS",43,2022,4,"FU19 - Administração Geral",5445847.34
"4453","RS",43,2022,4,"FU19 - Demais Subfunções",15080800.78
"4454","RS",43,2022,5,"Ciência e Tecnologia",25676131.39
"4455","RS",43,2022,5,"Desenvolvimento Científico",5558960.09
"4456","RS",43,2022,5,"Difusão do Conhecimento Científico e Tecnológico",47234.31
"4457","RS",43,2022,5,"FU19 - Administração Geral",5290822.36
"4458","RS",43,2022,5,"FU19 - Demais Subfunções",14779114.63
"4459","RS",43,2022,6,"Ciência e Tecnologia",56568035.16
"4460","RS",43,2022,6,"Desenvolvimento Científico",19511821.96
"4461","RS",43,2022,6,"Desenvolvimento Tecnológico e Engenharia",6665912.97
"4462","RS",43,2022,6,"Difusão do Conhecimento Científico e Tecnológico",4200535.28
"4463","RS",43,2022,6,"FU19 - Administração Geral",5944564.41
"4464","RS",43,2022,6,"FU19 - Demais Subfunções",20245200.54
"4465","RS",43,2023,1,"Ciência e Tecnologia",24256232.24
"4466","RS",43,2023,1,"Desenvolvimento Científico",2406058.9
"4467","RS",43,2023,1,"Difusão do Conhecimento Científico e Tecnológico",4960
"4468","RS",43,2023,1,"FU19 - Administração Geral",5613581.77
"4469","RS",43,2023,1,"FU19 - Demais Subfunções",16231631.57
"4470","RS",43,2023,2,"Ciência e Tecnologia",23970084.37
"4471","RS",43,2023,2,"Desenvolvimento Científico",2429963.61
"4472","RS",43,2023,2,"FU19 - Administração Geral",5748369.32
"4473","RS",43,2023,2,"FU19 - Demais Subfunções",15791751.44
"4474","RS",43,2023,3,"Ciência e Tecnologia",31880592.46
"4475","RS",43,2023,3,"Desenvolvimento Científico",9228693.67
"4476","RS",43,2023,3,"Difusão do Conhecimento Científico e Tecnológico",906454.99
"4477","RS",43,2023,3,"FU19 - Administração Geral",5646678.79
"4478","RS",43,2023,3,"FU19 - Demais Subfunções",16098765.01
"4479","RS",43,2023,4,"Ciência e Tecnologia",32441619.07
"4480","RS",43,2023,4,"Desenvolvimento Científico",8851930.49
"4481","RS",43,2023,4,"Desenvolvimento Tecnológico e Engenharia",19941
"4482","RS",43,2023,4,"Difusão do Conhecimento Científico e Tecnológico",197541.5
"4483","RS",43,2023,4,"FU19 - Administração Geral",6152009.89
"4484","RS",43,2023,4,"FU19 - Demais Subfunções",17220196.19
"4485","RS",43,2023,5,"Ciência e Tecnologia",29075071.64
"4486","RS",43,2023,5,"Desenvolvimento Científico",6679839.43
"4487","RS",43,2023,5,"Difusão do Conhecimento Científico e Tecnológico",48614.35
"4488","RS",43,2023,5,"FU19 - Administração Geral",5429818.87
"4489","RS",43,2023,5,"FU19 - Demais Subfunções",16916798.99
"4490","RS",43,2023,6,"Ciência e Tecnologia",88186647.97
"4491","RS",43,2023,6,"Desenvolvimento Científico",59121775.06
"4492","RS",43,2023,6,"Difusão do Conhecimento Científico e Tecnológico",2856968.81
"4493","RS",43,2023,6,"FU19 - Administração Geral",6113107.29
"4494","RS",43,2023,6,"FU19 - Demais Subfunções",20094796.81
"4495","RS",43,2024,1,"Ciência e Tecnologia",19775295.88
"4496","RS",43,2024,1,"Difusão do Conhecimento Científico e Tecnológico",5192.3
"4497","RS",43,2024,1,"FU19 - Administração Geral",5819828.35
"4498","RS",43,2024,1,"FU19 - Demais Subfunções",13950275.23
"4499","RS",43,2024,2,"Ciência e Tecnologia",32666215.23
"4500","RS",43,2024,2,"Desenvolvimento Científico",597981.02
"4501","RS",43,2024,2,"Difusão do Conhecimento Científico e Tecnológico",12010384.6
"4502","RS",43,2024,2,"FU19 - Administração Geral",5506422.15
"4503","RS",43,2024,2,"FU19 - Demais Subfunções",14551427.46
"4504","RS",43,2024,3,"Ciência e Tecnologia",25030086.4
"4505","RS",43,2024,3,"Desenvolvimento Científico",1545456.68
"4506","RS",43,2024,3,"Desenvolvimento Tecnológico e Engenharia",2448
"4507","RS",43,2024,3,"Difusão do Conhecimento Científico e Tecnológico",1795276.99
"4508","RS",43,2024,3,"FU19 - Administração Geral",5269260.41
"4509","RS",43,2024,3,"FU19 - Demais Subfunções",16417644.32
"4510","RS",43,2024,4,"Ciência e Tecnologia",28124556.9
"4511","RS",43,2024,4,"Desenvolvimento Científico",4937932.51
"4512","RS",43,2024,4,"Desenvolvimento Tecnológico e Engenharia",998510.37
"4513","RS",43,2024,4,"Difusão do Conhecimento Científico e Tecnológico",1008008.35
"4514","RS",43,2024,4,"FU19 - Administração Geral",5684561.32
"4515","RS",43,2024,4,"FU19 - Demais Subfunções",15495544.35
"4516","RS",43,2024,5,"Ciência e Tecnologia",34434327.21
"4517","RS",43,2024,5,"Desenvolvimento Científico",12311748.16
"4518","RS",43,2024,5,"Difusão do Conhecimento Científico e Tecnológico",930530.86
"4519","RS",43,2024,5,"FU19 - Administração Geral",5396924.29
"4520","RS",43,2024,5,"FU19 - Demais Subfunções",15795123.9
"4521","RS",43,2024,6,"Ciência e Tecnologia",110290258.77
"4522","RS",43,2024,6,"Desenvolvimento Científico",74932153.02
"4523","RS",43,2024,6,"Desenvolvimento Tecnológico e Engenharia",815953.45
"4524","RS",43,2024,6,"Difusão do Conhecimento Científico e Tecnológico",3034783.5
"4525","RS",43,2024,6,"FU19 - Administração Geral",6880692.02
"4526","RS",43,2024,6,"FU19 - Demais Subfunções",24626676.78
"4527","RS",43,2025,1,"Ciência e Tecnologia",9063860.29
"4528","RS",43,2025,1,"Desenvolvimento Científico",3101997.39
"4529","RS",43,2025,1,"Difusão do Conhecimento Científico e Tecnológico",14176.63
"4530","RS",43,2025,1,"FU19 - Administração Geral",5925726.79
"4531","RS",43,2025,1,"FU19 - Demais Subfunções",21959.48
"4532","RS",43,2025,2,"Ciência e Tecnologia",9012928.64
"4533","RS",43,2025,2,"Desenvolvimento Científico",3373343.65
"4534","RS",43,2025,2,"Difusão do Conhecimento Científico e Tecnológico",357726.24
"4535","RS",43,2025,2,"FU19 - Administração Geral",5221025.72
"4536","RS",43,2025,2,"FU19 - Demais Subfunções",60833.03
"4537","SC",42,2017,6,"Ciência e Tecnologia",9445073.62
"4538","SC",42,2017,6,"Desenvolvimento Científico",3542537.46
"4539","SC",42,2017,6,"Difusão do Conhecimento Científico e Tecnológico",3181256.47
"4540","SC",42,2018,1,"Ciência e Tecnologia",2327222.07
"4541","SC",42,2018,1,"Desenvolvimento Científico",154800
"4542","SC",42,2018,1,"Difusão do Conhecimento Científico e Tecnológico",1161231.9
"4543","SC",42,2018,1,"FU19 - Administração Geral",546002.62
"4544","SC",42,2018,1,"FU19 - Demais Subfunções",465187.55
"4545","SC",42,2018,2,"Ciência e Tecnologia",8936386.54
"4546","SC",42,2018,2,"Desenvolvimento Científico",5819976.09
"4547","SC",42,2018,2,"Desenvolvimento Tecnológico e Engenharia",0
"4548","SC",42,2018,2,"Difusão do Conhecimento Científico e Tecnológico",1377183
"4549","SC",42,2018,2,"FU19 - Administração Geral",644783.34
"4550","SC",42,2018,2,"FU19 - Demais Subfunções",1094444.11
"4551","SC",42,2018,3,"Ciência e Tecnologia",8674442.18
"4552","SC",42,2018,3,"Desenvolvimento Científico",2673491.92
"4553","SC",42,2018,3,"Difusão do Conhecimento Científico e Tecnológico",4331337.77
"4554","SC",42,2018,3,"FU19 - Administração Geral",605357.46
"4555","SC",42,2018,3,"FU19 - Demais Subfunções",1064255.03
"4556","SC",42,2018,4,"Ciência e Tecnologia",6259336.4
"4557","SC",42,2018,4,"Desenvolvimento Científico",3145233.34
"4558","SC",42,2018,4,"Difusão do Conhecimento Científico e Tecnológico",1468124.31
"4559","SC",42,2018,4,"FU19 - Administração Geral",587793.68
"4560","SC",42,2018,4,"FU19 - Demais Subfunções",1058185.07
"4561","SC",42,2018,5,"Ciência e Tecnologia",10240727.23
"4562","SC",42,2018,5,"Desenvolvimento Científico",5480173.96
"4563","SC",42,2018,5,"Desenvolvimento Tecnológico e Engenharia",0
"4564","SC",42,2018,5,"Difusão do Conhecimento Científico e Tecnológico",3173943.2
"4565","SC",42,2018,5,"FU19 - Administração Geral",549503.81
"4566","SC",42,2018,5,"FU19 - Demais Subfunções",1037106.26
"4567","SC",42,2018,6,"Ciência e Tecnologia",22412355.56
"4568","SC",42,2018,6,"Desenvolvimento Científico",8516359.87
"4569","SC",42,2018,6,"Desenvolvimento Tecnológico e Engenharia",0
"4570","SC",42,2018,6,"Difusão do Conhecimento Científico e Tecnológico",11374410.51
"4571","SC",42,2018,6,"FU19 - Administração Geral",688969.48
"4572","SC",42,2018,6,"FU19 - Demais Subfunções",1832615.7
"4573","SC",42,2019,1,"Ciência e Tecnologia",2171707.18
"4574","SC",42,2019,1,"Desenvolvimento Científico",204308.12
"4575","SC",42,2019,1,"Difusão do Conhecimento Científico e Tecnológico",1038912.9
"4576","SC",42,2019,1,"FU19 - Administração Geral",409520.36
"4577","SC",42,2019,1,"FU19 - Demais Subfunções",518965.8
"4578","SC",42,2019,2,"Ciência e Tecnologia",8077547.7
"4579","SC",42,2019,2,"Desenvolvimento Científico",5659274.51
"4580","SC",42,2019,2,"Difusão do Conhecimento Científico e Tecnológico",1032476
"4581","SC",42,2019,2,"FU19 - Administração Geral",527210.71
"4582","SC",42,2019,2,"FU19 - Demais Subfunções",858586.48
"4583","SC",42,2019,3,"Ciência e Tecnologia",3568758.03
"4584","SC",42,2019,3,"Desenvolvimento Científico",978444.33
"4585","SC",42,2019,3,"Difusão do Conhecimento Científico e Tecnológico",1637931.3
"4586","SC",42,2019,3,"FU19 - Administração Geral",521164.65
"4587","SC",42,2019,3,"FU19 - Demais Subfunções",431217.75
"4588","SC",42,2019,4,"Ciência e Tecnologia",4255724.24
"4589","SC",42,2019,4,"Desenvolvimento Científico",1763503.09
"4590","SC",42,2019,4,"Desenvolvimento Tecnológico e Engenharia",0
"4591","SC",42,2019,4,"Difusão do Conhecimento Científico e Tecnológico",957915.98
"4592","SC",42,2019,4,"FU19 - Demais Subfunções",1534305.17
"4593","SC",42,2019,5,"Ciência e Tecnologia",5939700.23
"4594","SC",42,2019,5,"Desenvolvimento Científico",2305821.09
"4595","SC",42,2019,5,"Difusão do Conhecimento Científico e Tecnológico",2952605.77
"4596","SC",42,2019,5,"FU19 - Administração Geral",590003.78
"4597","SC",42,2019,5,"FU19 - Demais Subfunções",91269.59
"4598","SC",42,2019,6,"Ciência e Tecnologia",11056829.8
"4599","SC",42,2019,6,"Desenvolvimento Científico",9558989.35
"4600","SC",42,2019,6,"Desenvolvimento Tecnológico e Engenharia",0
"4601","SC",42,2019,6,"Difusão do Conhecimento Científico e Tecnológico",584430.24
"4602","SC",42,2019,6,"FU19 - Demais Subfunções",913410.21
"4603","SC",42,2020,1,"Ciência e Tecnologia",4107224.95
"4604","SC",42,2020,1,"Desenvolvimento Científico",102420
"4605","SC",42,2020,1,"Desenvolvimento Tecnológico e Engenharia",0
"4606","SC",42,2020,1,"Difusão do Conhecimento Científico e Tecnológico",3407965.17
"4607","SC",42,2020,1,"FU19 - Administração Geral",549271.84
"4608","SC",42,2020,1,"FU19 - Demais Subfunções",47567.94
"4609","SC",42,2020,2,"Ciência e Tecnologia",2395069.88
"4610","SC",42,2020,2,"Desenvolvimento Científico",1106980.2
"4611","SC",42,2020,2,"Desenvolvimento Tecnológico e Engenharia",0
"4612","SC",42,2020,2,"Difusão do Conhecimento Científico e Tecnológico",484807.04
"4613","SC",42,2020,2,"FU19 - Administração Geral",571620.4
"4614","SC",42,2020,2,"FU19 - Demais Subfunções",231662.24
"4615","SC",42,2020,3,"Ciência e Tecnologia",7877455.82
"4616","SC",42,2020,3,"Desenvolvimento Científico",3023531.25
"4617","SC",42,2020,3,"Difusão do Conhecimento Científico e Tecnológico",3783152.37
"4618","SC",42,2020,3,"FU19 - Administração Geral",584488.39
"4619","SC",42,2020,3,"FU19 - Demais Subfunções",486283.81
"4620","SC",42,2020,4,"Ciência e Tecnologia",1864851.54
"4621","SC",42,2020,4,"Desenvolvimento Científico",652372.15
"4622","SC",42,2020,4,"Desenvolvimento Tecnológico e Engenharia",0
"4623","SC",42,2020,4,"Difusão do Conhecimento Científico e Tecnológico",520180.74
"4624","SC",42,2020,4,"FU19 - Administração Geral",632190.63
"4625","SC",42,2020,4,"FU19 - Demais Subfunções",60108.02
"4626","SC",42,2020,5,"Ciência e Tecnologia",6243324.88
"4627","SC",42,2020,5,"Desenvolvimento Científico",5040814.04
"4628","SC",42,2020,5,"Desenvolvimento Tecnológico e Engenharia",0
"4629","SC",42,2020,5,"Difusão do Conhecimento Científico e Tecnológico",569915.15
"4630","SC",42,2020,5,"FU19 - Administração Geral",580640.94
"4631","SC",42,2020,5,"FU19 - Demais Subfunções",51954.75
"4632","SC",42,2020,6,"Ciência e Tecnologia",9953388.09
"4633","SC",42,2020,6,"Desenvolvimento Científico",7669973.38
"4634","SC",42,2020,6,"Desenvolvimento Tecnológico e Engenharia",0
"4635","SC",42,2020,6,"Difusão do Conhecimento Científico e Tecnológico",1586332.76
"4636","SC",42,2020,6,"FU19 - Administração Geral",612388.65
"4637","SC",42,2020,6,"FU19 - Demais Subfunções",84693.3
"4638","SC",42,2021,1,"Ciência e Tecnologia",2592238.07
"4639","SC",42,2021,1,"Desenvolvimento Científico",118802
"4640","SC",42,2021,1,"Difusão do Conhecimento Científico e Tecnológico",1646099.79
"4641","SC",42,2021,1,"FU19 - Administração Geral",481502.65
"4642","SC",42,2021,1,"FU19 - Demais Subfunções",345833.63
"4643","SC",42,2021,2,"Ciência e Tecnologia",2236979.52
"4644","SC",42,2021,2,"Desenvolvimento Científico",280181.66
"4645","SC",42,2021,2,"Difusão do Conhecimento Científico e Tecnológico",1210239.62
"4646","SC",42,2021,2,"FU19 - Administração Geral",618127.53
"4647","SC",42,2021,2,"FU19 - Demais Subfunções",128430.71
"4648","SC",42,2021,3,"Ciência e Tecnologia",6872068.51
"4649","SC",42,2021,3,"Desenvolvimento Científico",5547151.03
"4650","SC",42,2021,3,"Difusão do Conhecimento Científico e Tecnológico",620543.33
"4651","SC",42,2021,3,"FU19 - Administração Geral",558779.61
"4652","SC",42,2021,3,"FU19 - Demais Subfunções",145594.54
"4653","SC",42,2021,4,"Ciência e Tecnologia",5729558.38
"4654","SC",42,2021,4,"Desenvolvimento Científico",3703128.18
"4655","SC",42,2021,4,"Difusão do Conhecimento Científico e Tecnológico",1330861
"4656","SC",42,2021,4,"FU19 - Administração Geral",563110.8
"4657","SC",42,2021,4,"FU19 - Demais Subfunções",132458.4
"4658","SC",42,2021,5,"Ciência e Tecnologia",3615392.34
"4659","SC",42,2021,5,"Desenvolvimento Científico",1829979.18
"4660","SC",42,2021,5,"Difusão do Conhecimento Científico e Tecnológico",1017522.71
"4661","SC",42,2021,5,"FU19 - Administração Geral",626902.67
"4662","SC",42,2021,5,"FU19 - Demais Subfunções",140987.78
"4663","SC",42,2021,6,"Ciência e Tecnologia",12687121.93
"4664","SC",42,2021,6,"Desenvolvimento Científico",10377315.07
"4665","SC",42,2021,6,"Difusão do Conhecimento Científico e Tecnológico",1591726.25
"4666","SC",42,2021,6,"FU19 - Administração Geral",577474.81
"4667","SC",42,2021,6,"FU19 - Demais Subfunções",140605.8
"4668","SC",42,2022,1,"Ciência e Tecnologia",2216844.57
"4669","SC",42,2022,1,"Desenvolvimento Científico",479793.27
"4670","SC",42,2022,1,"Difusão do Conhecimento Científico e Tecnológico",1018936.49
"4671","SC",42,2022,1,"FU19 - Administração Geral",652221.8
"4672","SC",42,2022,1,"FU19 - Demais Subfunções",65893.01
"4673","SC",42,2022,2,"Ciência e Tecnologia",4941827.87
"4674","SC",42,2022,2,"Desenvolvimento Científico",1889091.59
"4675","SC",42,2022,2,"Desenvolvimento Tecnológico e Engenharia",35338.34
"4676","SC",42,2022,2,"Difusão do Conhecimento Científico e Tecnológico",2169485.16
"4677","SC",42,2022,2,"FU19 - Administração Geral",715930.83
"4678","SC",42,2022,2,"FU19 - Demais Subfunções",131981.95
"4679","SC",42,2022,3,"Ciência e Tecnologia",4902911.28
"4680","SC",42,2022,3,"Desenvolvimento Científico",1795740.89
"4681","SC",42,2022,3,"Desenvolvimento Tecnológico e Engenharia",127880
"4682","SC",42,2022,3,"Difusão do Conhecimento Científico e Tecnológico",2088278.75
"4683","SC",42,2022,3,"FU19 - Administração Geral",808370.58
"4684","SC",42,2022,3,"FU19 - Demais Subfunções",82641.06
"4685","SC",42,2022,4,"Ciência e Tecnologia",5671249.17
"4686","SC",42,2022,4,"Desenvolvimento Científico",1705579.75
"4687","SC",42,2022,4,"Desenvolvimento Tecnológico e Engenharia",105820
"4688","SC",42,2022,4,"Difusão do Conhecimento Científico e Tecnológico",3014185.85
"4689","SC",42,2022,4,"FU19 - Administração Geral",773161.04
"4690","SC",42,2022,4,"FU19 - Demais Subfunções",72502.53
"4691","SC",42,2022,5,"Ciência e Tecnologia",7698011.52
"4692","SC",42,2022,5,"Desenvolvimento Científico",3650156.96
"4693","SC",42,2022,5,"Desenvolvimento Tecnológico e Engenharia",102910
"4694","SC",42,2022,5,"Difusão do Conhecimento Científico e Tecnológico",3146823.69
"4695","SC",42,2022,5,"FU19 - Administração Geral",695473.39
"4696","SC",42,2022,5,"FU19 - Demais Subfunções",102647.48
"4697","SC",42,2022,6,"Ciência e Tecnologia",11463974.33
"4698","SC",42,2022,6,"Desenvolvimento Científico",6241571.6
"4699","SC",42,2022,6,"Desenvolvimento Tecnológico e Engenharia",110096
"4700","SC",42,2022,6,"Difusão do Conhecimento Científico e Tecnológico",4052317.75
"4701","SC",42,2022,6,"FU19 - Administração Geral",928485.91
"4702","SC",42,2022,6,"FU19 - Demais Subfunções",131503.07
"4703","SC",42,2023,1,"Ciência e Tecnologia",2505032.07
"4704","SC",42,2023,1,"Desenvolvimento Científico",29999.98
"4705","SC",42,2023,1,"Difusão do Conhecimento Científico e Tecnológico",2027086.04
"4706","SC",42,2023,1,"FU19 - Administração Geral",444966.6
"4707","SC",42,2023,1,"FU19 - Demais Subfunções",2979.45
"4708","SC",42,2023,2,"Ciência e Tecnologia",6223446.6
"4709","SC",42,2023,2,"Desenvolvimento Científico",751188.25
"4710","SC",42,2023,2,"Difusão do Conhecimento Científico e Tecnológico",4817193.55
"4711","SC",42,2023,2,"FU19 - Administração Geral",602118.76
"4712","SC",42,2023,2,"FU19 - Demais Subfunções",52946.04
"4713","SC",42,2023,3,"Ciência e Tecnologia",8532754.64
"4714","SC",42,2023,3,"Desenvolvimento Científico",3899047.72
"4715","SC",42,2023,3,"Desenvolvimento Tecnológico e Engenharia",103904.52
"4716","SC",42,2023,3,"Difusão do Conhecimento Científico e Tecnológico",3823216.28
"4717","SC",42,2023,3,"FU19 - Administração Geral",600191.22
"4718","SC",42,2023,3,"FU19 - Demais Subfunções",106394.9
"4719","SC",42,2023,4,"Ciência e Tecnologia",9123588.6
"4720","SC",42,2023,4,"Desenvolvimento Científico",3748283.02
"4721","SC",42,2023,4,"Desenvolvimento Tecnológico e Engenharia",690076.65
"4722","SC",42,2023,4,"Difusão do Conhecimento Científico e Tecnológico",3381397.44
"4723","SC",42,2023,4,"FU19 - Administração Geral",692878
"4724","SC",42,2023,4,"FU19 - Demais Subfunções",610953.49
"4725","SC",42,2023,5,"Ciência e Tecnologia",8774147.27
"4726","SC",42,2023,5,"Desenvolvimento Científico",2884410.42
"4727","SC",42,2023,5,"Desenvolvimento Tecnológico e Engenharia",244699.04
"4728","SC",42,2023,5,"Difusão do Conhecimento Científico e Tecnológico",3914622.87
"4729","SC",42,2023,5,"FU19 - Administração Geral",889895.98
"4730","SC",42,2023,5,"FU19 - Demais Subfunções",840518.96
"4731","SC",42,2023,6,"Ciência e Tecnologia",107859566.69
"4732","SC",42,2023,6,"Desenvolvimento Científico",95793876.01
"4733","SC",42,2023,6,"Desenvolvimento Tecnológico e Engenharia",108530
"4734","SC",42,2023,6,"Difusão do Conhecimento Científico e Tecnológico",7404955.5
"4735","SC",42,2023,6,"FU19 - Administração Geral",2370199.46
"4736","SC",42,2023,6,"FU19 - Demais Subfunções",2182005.72
"4737","SC",42,2024,1,"Ciência e Tecnologia",10209108.61
"4738","SC",42,2024,1,"Desenvolvimento Científico",160000
"4739","SC",42,2024,1,"Desenvolvimento Tecnológico e Engenharia",2575389.09
"4740","SC",42,2024,1,"Difusão do Conhecimento Científico e Tecnológico",5270965.32
"4741","SC",42,2024,1,"FU19 - Administração Geral",1595674.44
"4742","SC",42,2024,1,"FU19 - Demais Subfunções",607079.76
"4743","SC",42,2024,2,"Ciência e Tecnologia",31472310.98
"4744","SC",42,2024,2,"Desenvolvimento Científico",21169158.13
"4745","SC",42,2024,2,"Desenvolvimento Tecnológico e Engenharia",1501510.33
"4746","SC",42,2024,2,"Difusão do Conhecimento Científico e Tecnológico",4979344.45
"4747","SC",42,2024,2,"FU19 - Administração Geral",2543922.69
"4748","SC",42,2024,2,"FU19 - Demais Subfunções",1278375.38
"4749","SC",42,2024,3,"Ciência e Tecnologia",12457703.43
"4750","SC",42,2024,3,"Desenvolvimento Científico",-0.01
"4751","SC",42,2024,3,"Desenvolvimento Tecnológico e Engenharia",202399.42
"4752","SC",42,2024,3,"Difusão do Conhecimento Científico e Tecnológico",8774265.07
"4753","SC",42,2024,3,"FU19 - Administração Geral",2338346.62
"4754","SC",42,2024,3,"FU19 - Demais Subfunções",1142692.33
"4755","SC",42,2024,4,"Ciência e Tecnologia",14150594.43
"4756","SC",42,2024,4,"Desenvolvimento Científico",1808783.7
"4757","SC",42,2024,4,"Desenvolvimento Tecnológico e Engenharia",1946495.1
"4758","SC",42,2024,4,"Difusão do Conhecimento Científico e Tecnológico",7176042.54
"4759","SC",42,2024,4,"FU19 - Administração Geral",2457675.24
